tweet,label,score
"@PiyushGoyalOffc @PiyushGoyal @RailwaySeva #IndianRailways While traveling from Pune to Danapur it's almost 12 hour and no cleaning staff were seen till now even we passenger are unable to use washroom this situation is of 2nd AC what for others don't know! PNR8811129507

#Itarsi",complaint,0.996351361
"ðŸ‡®ðŸ‡³ The Stunning Quaint Village of Ukshi, Maharashtra ðŸ˜ located between Sangameshwar Road railway station and Bhoke on the Konkan Railway , 256 km from Mumbai ðŸ˜ #IndianRailways #IncredibleIndia https://t.co/OgrgpNT2hN",not a complaint,0.559348106
"@PiyushGoyal 
#tejasexpress 82901
Coach E2/8. Loved the entire experience, right from boarding to the meals to the sanitisation. Redefining train journeys. #IndianRailways #MeraDeshBadalRahaHai @IRCTCofficial",not a complaint,0.844523489
@IRCTCofficial paying 20 for soup and 160 for dal makhani chawal in Rajdhani 02954. Are these correct rates? Average dinner price starts from 150. Please check #IndianRailways,complaint,0.991709411
"Catch a glimpse of ""The Golden Chariot"" train that resumed services from today in a new look and feel on an exciting week-long itinerary rolling in @Mysuru railway station

#IndianRailways #Goldenchariot #irctc #Tourism https://t.co/Wr0M3hFHct",complaint,0.770475686
"#IndianRailways #PiyushGoyal #easternrailway 
Hello this is Akash. I am in train no. 02262, coach no D5, my PNR no. is 6648463228. My concern is about the cleanliness of the coach. Every seat was full of dust &amp; very bad smell is coming around from the bathroom. Pls do take care.",complaint,0.993964076
"Bengaluru  To Soon Enjoy Indian Railwaysâ€™ First Fully Centralised AC Terminal In Baiyappanahalli With New Trains From Chennai, Mumbai https://t.co/3glmqHpJzq via @swarajyamag #IndianRailways #transformingindia",not a complaint,0.595726967
No water for toilet bathroom in train no 09201 coach B6 from Dadar to Ahmedabad #badservice #IndianRailways @IRCTCofficial @PMOIndia,complaint,0.997664392
"ðŸš¨BREAKING NEWSðŸš¨
Fire in car C5 of the Haridwar Jan Shatabdi train. Jan Shatabdi was going from Haridwar to Dehradun. 

#JanShatabdi #Fire #Kumbh #Haridwar #Dehradun #IndianRailways #Shatabd https://t.co/II35YGGcvF",complaint,0.909582257
Deccan Queen Express is back with her old partner WCAM3 AC DC Locomotive.From few days this locomotive is giving service to this train.After 2019 this locomotive was replaced by the modern one  #IndianRailways #Mumbai #pune https://t.co/Rgxn95GczD,complaint,0.592547536
"Jharkhand Man Walks 1,200 KM From Delhi Along Railway Tracks to Reach Home in Sahibganj
#JharkhandMan #Sahibganj #Delhi #RotiBank #IndianRailways
https://t.co/Hl2nGqCxb3",complaint,0.813062847
"A young couple is abusing and threatening me and not allowing to seat on my seat.
Also saying that he is big gunda from Pune and I will be not able to reach Mumbai safe if I do any complain
PNR 2546138306
#IndianRailways @RailMinIndia @rpfcr @rpfwr1 @narendramodi @PiyushGoyal",complaint,0.955005586
"A young couple is abusing and threatening my old parents and not allowing to seat on their seat.
Also saying that he is big gunda from Pune.
PNR 2546138306
#IndianRailways @RailMinIndia @rpfcr @rpfwr1 @narendramodi @PiyushGoyal",complaint,0.969584525
"A young couple is abusing and threatening my old parents and not allowing to seat on their seat.
Also saying that he is big gunda from Pune.
PNR 2546138306
#IndianRailways @RailMinIndia @rpfcr @rpfwr1 @narendramodi @PiyushGoyal",complaint,0.969584525
Kindly start jogbani Anand Vihar train sir it is only train for Delhi from jogbani people have to Face lots of problem due to stop of this train kindly think about simchal reason....#OneRailOneHelpline139 #IndianRailways,complaint,0.993383467
"Railway track is laid in both plain and gradient sections. If coach/wagon has  to be stabled on a track which is on a gradient it's necessary to protect it from rolling down the slope

#MuseumMusings 
#IndianRailways https://t.co/ZfzW9L0o79",complaint,0.819877028
"In view of NI working  between #Davangere- Tholahunse, T. No. 06245/06246 #Hosapete- Harihar- Hosapete Special will be partially cancelled between Amaravathi Colony- Tholahunse- Amaravathi Colony skipping stoppages at Davangere &amp; Tholahunse from 16 to 18th March.
#IndianRailways https://t.co/wHDDq6RnUN",complaint,0.902413607
"Thanks #IndianRailways. I got my laptop back with the enormous support from your staffs from madhyamgram station and sealdah station. Mr. Samir Saha /HI/MMG &amp; Mr. Abhijit Samanta/HI/SDAH, nothing but respect &amp; Love for u guyz. ðŸ™ðŸ™ðŸ™   @RailwaySeva @RailMinIndia @EasternRailway",not a complaint,0.56970191
3rd Line Commissioned between Rajnandgaon-Dongargarh. Now #SECR has 3 lines continuously for a stretch of 360 Kms from Dongargarh to Jharsuguda over Howrah - Mumbai â€˜Aâ€™ Route. #InfrastructureDevelopment #IndianRailways https://t.co/33BSfo1t06,complaint,0.592072368
"Two outstation train platforms, passenger amenities are being planned by @WesternRly at Vasai Road railway station. Trains towards South India will be operated from the platforms. #IndianRailways #SouthIndia @mumbairailusers @mumbaimatterz https://t.co/7PFOOqWZJU",complaint,0.624236226
"Loving the services here at the new #tejasexpress. Travelling from CNB to GZB! Especially happy to be served by the very prompt Sher Singh Ji. 
@PiyushGoyal 
#IndianRailways #musician #indieartist #independentmusician #nh19official @Nileshcatalyst @NileshG21959835 https://t.co/p4IenUJkkQ",not a complaint,0.681398273
"Name of Harihar town is derived from 900+ year old HariHareshwara #Temple located there. 
It's a classic example of Hoyasala #architecture

#AmazingSWR #indianrailways https://t.co/ryCgOoTLIl",complaint,0.510178208
"A view of an early winter morning of SSV. WDG4 from GOC doing it's reversal cum shunting duties.

04 January 2020.
#IndianRailways @central_railway #IRFCA #CentralRailway #SonyAlphaA6000 @sonyalphain @sonyalpha @sony #SonyAlpha #sonyalphaclub @sonyalphapro https://t.co/rJGjwPxRQ7",complaint,0.856666446
"#indianrailways travels from Maharashtra to Bangalore, any specific guidelines?",complaint,0.968319774
@PiyushGoyalOffc @PiyushGoyal @RailMinIndia @RailwaySeva If train no. 04654 reaches NJP later than 8.30 pm then I am going to miss my train no. 01665 from NJP to GHY. Plz help so that I can reach my home in GHY without harassment. #IndianRailways,complaint,0.992735326
"In train 02815 Puri to Anand Vihar station from yesterday till time(11/03/21 12:30 pm) No. Cleaning staff is there to clean toilet and coach during journey...
@RailwaySeva #railway #à¤®à¤¹à¤¾à¤¶à¤¿à¤µà¤°à¤¾à¤¤à¥à¤°à¤¿ #à¤¶à¤¿à¤µà¤œà¥€_à¤•à¤¾_à¤°à¤¹à¤¸à¥à¤¯ #NEWS #indianrailways #Mahashivratri #rajasahoo",complaint,0.809159696
"#NariShakti Rail: On the occasion of #InternationalWomensDay , #Hubballi division of South Western #Railway ran T. No. 07321 Solapur-Dharwad Passenger Special with all-women crew from #Hubballi to #Dharwad. 
#ChooseToChallenge #womenempowerment #IndianRailways #Karnataka https://t.co/vUBO7BgBoX",complaint,0.950465024
"""Timing of Train no 04205 FD-DLI SPL has been changed to check Train Timing at your Boarding Station

I got this msg from railways .. so is there any changes in timing of Faizabad Delhi Express or it's a fake msg .. #railways #IndianRailways #Indianrail #Piyushgoyal",complaint,0.959898949
"#IndianRailways
I need medical help.
Sir mujhe fever aur thoda-thoda pet me Dard ho raha  hai mujhe paracetamol tablet ki jarurt hai, Plz help me.
Train No- 09104
Traveling from - BSB to KDCY
Coach No - S2
Seat No- 31
Passengers Name- Avinash Patel
Age- 22 year",complaint,0.997990847
"Right now im traveling in train 09019 PNR-8134639097 - D2 and I board from Nizamuddin
or bhai Bathroom ki smell Itni tez aa rahi pure coach me Jaise toilet me hi baitha hu.
Mana passenger jyada h lekin bathroom to clean ho skte h station pe
#railway #IndianRailways #railwayseva",complaint,0.993698657
"In train 03404 boarded from Danapur to Bhagalpur out of 4 toilet none has soap. After approaching TTE and attender they didn't take care.
Violation of covid-19 by railway staff and management.
complai by PNR- 6648083901. 
#piyushGoyal 
#drmdanapur  #IndianRailways",complaint,0.99193269
"Revised timings of #Hosapete - Yesvantpur Express Special from 11th March

@the_hindu

#Trainupdates #SWRRLYTrainupdates
#India #IndianRailways #Karnataka #Bengaluru #News https://t.co/erprhWTmWh",complaint,0.936685622
"Respected @sharmarekha Ma'am, 
In the 1st pix, on the left end is #Medhavi_Bhatt who has been harassed, hence compelled to resign from her #IndianRailways job, while suffering from #Epilepsy &amp; using #hearing_aids as she revealed the truth of a conspiracy.
https://t.co/eaYK0zU8li https://t.co/rVujpfXjH7",complaint,0.935948193
"Guess the train route?
Hint: Jan Shatabdi from Howrah.

#IndianRailways 
#JanShatabdi https://t.co/FtVDZaD7Gj",complaint,0.776328981
"Indian Railway train no.02352 Rajendra Nagar to Howrah
#IRCTC #IndianRailways 
When the railway is taking extra charge from us, in the name of covid.
Then how can the local passengers travel in our couch.
We go by paying money, we have also given more by saying our safety",complaint,0.979066193
"Prototype AC-3 Tier Economy coach from Rail Coach Factory, Kapurthala gets 160 kmph speed certificate from RDSO after trials.

The coach, with code LWACCNE, will have 83 berths.

More details here:

https://t.co/tY8sEYt94G

#IndianRailways https://t.co/NYW2O3UuMo",complaint,0.850260735
"#Karnataka: #IRCTC to resume the luxury train â€˜Golden Chariotâ€™ from 14th March 2021. IRCTC said, â€œWe wish to inform you that IRCTC will operate trips through Golden Chariot from March 14 2O2l.â€

#KSTDC #IndianRailways #GoldenChariot #Bengaluru #KarnatakaTourism #Goa #MangoNews https://t.co/bO7J3sfalA",complaint,0.815138936
Why there is no direct train from Ludhiana to Sikar (Rajasthan) #IndianRailways,complaint,0.995699465
"New Helpline number from Indian Railways.

#IndianRailways #Railways #Helpline #139 #Emergency #Vizag #Visakhapatnam #AndhraPradesh #India #BharatRailways #LocalwireApp #Localwire https://t.co/wivjGKrBBQ",complaint,0.876352727
"#IndianRailways ;#Piyushgoyal;#Souther railways; 
02163 train 3AC dirty and no water. No help in train. Please help. Crossed Adoni.Departure from Mumbai on 8th Mar.",complaint,0.99179852
"#PiyushGoyal 
#IndianRailways
I booked my ticket at Howrah Delhi Ac special trainHWH NDLS AC SPL (02301)PNR: 6448249806 still chart not prepared and train passed away from my Departure station (DDU).Train ticket master denied to help me https://t.co/0s5MfSzdQD",complaint,0.993338525
"@RailMinIndia @RailwaySeva @PiyushGoyalOffc  surprised, no facility has been provided even in 1AC coach! No prior information was sent to the passengers on board for carrying bedsheets and blankets. 
Travelling with a child, with no support from #IndianRailways is terrible.",complaint,0.982762575
"One more Gold for #India from #IndianRailways Wrestlers in the row of #VineshPoghat at #MatteoPellicone, Italy!
Congrats #BajrangPunia for the Gold and becoming #No1 in 65kg! Way to go...! 
INDIA PROUDðŸ‡®ðŸ‡³ https://t.co/XJALc8YH3n",not a complaint,0.618575871
"Dear @IRCTCofficial, i am really surprised with ur IRCTC app and ur service. I am trying to booking a ticket since 4 hours but unfortunately unable to book and also amount was deducted from my bank around 5k for 5 times. #IndianRailways #PiyushGoyal #IRCTC #RAILWAY",complaint,0.99708432
"Railway passengers- Whether wanna make complaint or give a feedback or even want some help, just dial 139
From April 1st  railways to have only One Toll Free #HelplineNumber 139
My report for @dna
#IndianRailways @RailMinIndia @IRCTCofficial @IRfacts",complaint,0.960613191
"From 1st April
à¤­à¤¾à¤°à¤¤à¥€à¤¯ à¤°à¥‡à¤² à¤¨à¥‡ à¤¯à¤¾à¤¤à¥à¤°à¤¾ à¤•à¥‡ à¤¦à¥Œà¤°à¤¾à¤¨ à¤¸à¤­à¥€ à¤ªà¥à¤°à¤•à¤¾à¤° à¤•à¥€ à¤ªà¥‚à¤›à¤¤à¤¾à¤›/à¤¶à¤¿à¤•à¤¾à¤¯à¤¤à¥‹à¤‚/à¤¸à¤¹à¤¾à¤¯à¤¤à¤¾ à¤•à¥‡ à¤²à¤¿à¤ à¤¸à¤®à¥‡à¤•à¤¿à¤¤ à¤°à¥‡à¤² à¤®à¤¦à¤¦ à¤¹à¥‡à¤²à¥à¤ªà¤²à¤¾à¤‡à¤¨ à¤¨à¤‚à¤¬à¤° â€œ139â€ à¤•à¥€ à¤˜à¥‹à¤·à¤£à¤¾ à¤•à¥€
#IndianRailways #Help @PiyushGoyal  @VinoBhojak #indian #travel #rajasthan #TRAIN #BreakingNews #Railways https://t.co/hgW4b4D3Mg",complaint,0.976317585
